what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278426038250
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278426042895
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426044780
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278426056614
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426056688
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278426056802
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278426059274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426066057
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426085559
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278426088127
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278426088382
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278426093974
executed,command,,,"AUTOGEN:::com.powerflasher.fdt.ui.editor.editorContribution/com.powerflasher.fdt.ui.editor.RulerDoubleClick",1278426114059
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426120650
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426138839
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278426139340
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278426142778
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426144006
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278426150008
error,log,,,"Unhandled event loop exception",1278426150456
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278426160100
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1278426160242
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1278426161727
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1278426161870
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1278426165815
