what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1278429759257
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1278429759420
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1278429759449
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429759490
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1278429759497
started,bundle,org.eclipse.jst.j2ee,1.1.300.v200905290632,"org.eclipse.jst.j2ee",1278429759600
started,bundle,com.powerflasher.fdt.core.swc,4.0.0.1077,"com.powerflasher.fdt.core.swc",1278429810947
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429875594
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1278429882942
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429886049
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429891749
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1278429901318
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1278429901598
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278429901837
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278429902069
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1278429916371
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278429921700
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278429928445
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278429931709
started,bundle,com.powerflasher.fdt.core.launch,4.0.0.1077,"com.powerflasher.fdt.core.launch",1278429931959
started,bundle,com.powerflasher.fdt.core.debugger.adapter,4.0.0.1077,"com.powerflasher.fdt.core.debugger.adapter",1278429932256
started,bundle,com.powerflasher.fdt.ui.swfViewer,4.0.0.1077,"com.powerflasher.fdt.ui.swfViewer",1278429940107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429940558
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278429947107
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1278429947579
